Date,MSFT
2016-11-03 00:00:00+00:00,53.30039596557617
2016-11-04 00:00:00+00:00,52.85030746459961
2016-11-07 00:00:00+00:00,54.3896369934082
2016-11-08 00:00:00+00:00,54.43465042114258
2016-11-09 00:00:00+00:00,54.16459655761719
2016-11-10 00:00:00+00:00,52.841304779052734
2016-11-11 00:00:00+00:00,53.129371643066406
2016-11-14 00:00:00+00:00,52.319183349609375
2016-11-15 00:00:00+00:00,53.35234451293945
2016-11-16 00:00:00+00:00,54.05924606323242
2016-11-17 00:00:00+00:00,54.95644760131836
2016-11-18 00:00:00+00:00,54.693626403808594
2016-11-21 00:00:00+00:00,55.15582275390625
2016-11-22 00:00:00+00:00,55.391456604003906
2016-11-23 00:00:00+00:00,54.738948822021484
2016-11-25 00:00:00+00:00,54.85676574707031
2016-11-28 00:00:00+00:00,54.92926025390625
2016-11-29 00:00:00+00:00,55.36427688598633
2016-11-30 00:00:00+00:00,54.61206817626953
2016-12-01 00:00:00+00:00,53.65141677856445
2016-12-02 00:00:00+00:00,53.69673538208008
2016-12-05 00:00:00+00:00,54.57582092285156
2016-12-06 00:00:00+00:00,54.33111572265625
2016-12-07 00:00:00+00:00,55.61802291870117
2016-12-08 00:00:00+00:00,55.29176712036133
2016-12-09 00:00:00+00:00,56.16179656982422
2016-12-12 00:00:00+00:00,56.343048095703125
2016-12-13 00:00:00+00:00,57.07712936401367
2016-12-14 00:00:00+00:00,56.80525588989258
2016-12-15 00:00:00+00:00,56.714630126953125
2016-12-16 00:00:00+00:00,56.46086883544922
2016-12-19 00:00:00+00:00,57.65714645385742
2016-12-20 00:00:00+00:00,57.58463668823242
2016-12-21 00:00:00+00:00,57.58463668823242
2016-12-22 00:00:00+00:00,57.59371566772461
2016-12-23 00:00:00+00:00,57.312767028808594
2016-12-27 00:00:00+00:00,57.349021911621094
2016-12-28 00:00:00+00:00,57.08620071411133
2016-12-29 00:00:00+00:00,57.00462341308594
2016-12-30 00:00:00+00:00,56.315853118896484
2017-01-03 00:00:00+00:00,56.714630126953125
2017-01-04 00:00:00+00:00,56.46086883544922
2017-01-05 00:00:00+00:00,56.46086883544922
2017-01-06 00:00:00+00:00,56.950252532958984
2017-01-09 00:00:00+00:00,56.76899337768555
2017-01-10 00:00:00+00:00,56.75086975097656
2017-01-11 00:00:00+00:00,57.2674560546875
2017-01-12 00:00:00+00:00,56.74180603027344
2017-01-13 00:00:00+00:00,56.82337188720703
2017-01-17 00:00:00+00:00,56.6693000793457
2017-01-18 00:00:00+00:00,56.642112731933594
2017-01-19 00:00:00+00:00,56.46086883544922
2017-01-20 00:00:00+00:00,56.85962677001953
2017-01-23 00:00:00+00:00,57.05900192260742
2017-01-24 00:00:00+00:00,57.5665168762207
2017-01-25 00:00:00+00:00,57.711524963378906
2017-01-26 00:00:00+00:00,58.24622344970703
2017-01-27 00:00:00+00:00,59.61470031738281
2017-01-30 00:00:00+00:00,59.025604248046875
2017-01-31 00:00:00+00:00,58.59061050415039
2017-02-01 00:00:00+00:00,57.62089920043945
2017-02-02 00:00:00+00:00,57.24932861328125
2017-02-03 00:00:00+00:00,57.711524963378906
2017-02-06 00:00:00+00:00,57.67526626586914
2017-02-07 00:00:00+00:00,57.48495101928711
2017-02-08 00:00:00+00:00,57.40338897705078
2017-02-09 00:00:00+00:00,58.055912017822266
2017-02-10 00:00:00+00:00,58.001529693603516
2017-02-13 00:00:00+00:00,58.65404510498047
2017-02-14 00:00:00+00:00,58.87287521362305
2017-02-15 00:00:00+00:00,58.83639907836914
2017-02-16 00:00:00+00:00,58.8272819519043
2017-02-17 00:00:00+00:00,58.9184684753418
2017-02-21 00:00:00+00:00,58.79994201660156
2017-02-22 00:00:00+00:00,58.6814079284668
2017-02-23 00:00:00+00:00,58.9184684753418
2017-02-24 00:00:00+00:00,58.9184684753418
2017-02-27 00:00:00+00:00,58.56285858154297
2017-02-28 00:00:00+00:00,58.33493423461914
2017-03-01 00:00:00+00:00,59.210227966308594
2017-03-02 00:00:00+00:00,58.36227798461914
2017-03-03 00:00:00+00:00,58.58111572265625
2017-03-06 00:00:00+00:00,58.59933853149414
2017-03-07 00:00:00+00:00,58.717872619628906
2017-03-08 00:00:00+00:00,59.25581359863281
2017-03-09 00:00:00+00:00,59.01875305175781
2017-03-10 00:00:00+00:00,59.201114654541016
2017-03-13 00:00:00+00:00,59.000518798828125
2017-03-14 00:00:00+00:00,58.726993560791016
2017-03-15 00:00:00+00:00,59.036991119384766
2017-03-16 00:00:00+00:00,58.93669128417969
2017-03-17 00:00:00+00:00,59.14641189575195
2017-03-20 00:00:00+00:00,59.201114654541016
2017-03-21 00:00:00+00:00,58.544647216796875
